,reaction_id,smiles,reaction_core,activation_energy
68,328,[O:1]=[N+:2]([O-:3])[CH2:4][C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 4, 9]]",12.770192861470669
69,329,[O:1]=[N+:2]([O-:3])[CH2:4][C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 4, 9]]",34.947057334211266
70,330,[NH2:1][C@H:2]([C@@H:3]([F:4])[N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 10]]",25.806002835261094
71,331,[NH2:1][C@H:2]([C@@H:3]([F:4])[N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[3, 2, 10]]",42.70671757410601
72,332,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 8]]",18.919837870307408
73,333,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 8]]",23.75730250720465
74,334,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 5, 10]]",5.373545064527073
75,335,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@@H:6]([Cl:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 5, 10]]",25.34513398706092
76,336,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 4, 9]]",14.28574385176589
77,337,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 4, 9]]",27.813931188825684
78,338,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 4, 9]]",44.94758420965653
79,339,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 4, 9]]",23.362423691863576
80,340,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 8]]",7.4869959289175165
81,341,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 8]]",22.4301921307446
82,342,[NH2:1][CH2:2][C@@H:3]([F:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 7]]",27.07331817344884
83,343,[NH2:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 7]]",24.16486767811361
84,344,[NH2:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 2, 7]]",27.11672607605492
85,345,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 4, 9]]",14.013318397931876
86,346,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 4, 9]]",18.094316897047804
87,347,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 4, 9]]",27.91512240276123
88,348,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 8]]",18.160502962906364
89,349,[CH3:1][CH2:2][C@:3]([F:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",15.406808171121137
90,350,[N:1]#[C:2][CH2:3][C@:4]([F:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 10]]",13.15366949089164
91,351,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([Cl:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[5, 4, 11]]",6.929663882865661
92,352,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([Cl:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[5, 4, 11]]",22.750352216416488
93,353,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([F:6])([C:7]#[N:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[5, 4, 11]]",33.80479883277605
94,354,[CH3:1][CH2:2][C@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",4.942761570654435
95,355,[CH3:1][C@@:2]([F:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",15.029792337814191
96,356,[CH3:1][C@@:2]([F:3])([CH2:4][C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[2, 1, 9]]",22.259372491231
97,357,[CH3:1][C@@:2]([F:3])([CH2:4][C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",42.72492411893766
98,358,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",0.9843920025040296
99,359,[CH3:1][C@@:2]([Cl:3])([C@H:4]([NH2:5])[C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",36.21768767315515
100,360,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([CH3:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",12.34396976273539
101,361,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",37.77440021404756
102,362,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([CH3:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",6.987996324953373
103,363,[NH2:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",27.816173117067983
104,364,[NH2:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",52.88414348116374
105,365,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",52.21948651369882
106,366,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",24.045570662729787
107,367,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",37.39690949720822
108,368,[NH2:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",27.817183658310533
109,369,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",29.597237641693216
110,370,[N:1]#[C:2][C@H:3]([NH2:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",51.164443583724925
111,371,[CH3:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",51.04412604034381
112,372,[CH3:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",54.06691007217239
113,373,[CH3:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",35.5928731013589
114,374,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",54.17108301800952
115,375,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",21.619674174628848
116,376,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 7]]",9.724850918102211
117,377,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 6]]",19.5378814248092
118,378,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][NH2:6].[Cl-:7],"[[3, 2, 6]]",25.71841266843296
119,379,[N:1]#[C:2][C@H:3]([F:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",17.43854013529808
120,380,[N:1]#[C:2][C@H:3]([F:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",30.77026835238868
121,381,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 7]]",8.705968693524929
122,382,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 7]]",21.57985491530941
123,383,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 7]]",27.000378132747823
124,384,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",7.46027358980016
125,385,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",16.354717983029765
126,386,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",22.067100526127447
127,387,[CH3:1][C@@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",20.451982068529
128,388,[CH3:1][C@@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",38.963805168778656
129,389,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 7]]",16.554918404863535
130,390,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([F:5])[C:6]#[N:7].[F-:8],"[[4, 3, 7]]",28.782609881993608
131,391,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([F:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 7]]",42.92959543153928
132,392,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 6]]",15.951821117057806
133,393,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][NH2:6].[Cl-:7],"[[3, 2, 6]]",24.56091609510964
134,394,[N:1]#[C:2][C@H:3]([Br:4])[CH2:5][NH2:6].[Br-:7],"[[3, 2, 6]]",26.995485555328827
135,395,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[H-:9],"[[5, 4, 8]]",9.47535210142658
136,396,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",19.62701639768499
137,397,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",33.6900464920711
138,398,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Br-:9],"[[5, 4, 8]]",34.85008252029777
139,399,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[F-:9],"[[5, 4, 8]]",17.944595893032954
140,400,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 8]]",24.44396891455748
141,401,[CH3:1][CH2:2][C@@:3]([F:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",30.55102518229721
142,402,[N:1]#[C:2][C@:3]([F:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 9]]",18.548800226217804
143,403,[N:1]#[C:2][C@:3]([F:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",33.40452633234384
144,404,[N:1]#[C:2][C@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 9]]",23.73310020229146
145,405,[N:1]#[C:2][C:3]([F:4])([C:5]#[N:6])[CH2:7][NH2:8].[F-:9],"[[3, 2, 8]]",19.19702967910775
146,406,[N:1]#[C:2][C:3]([Br:4])([C:5]#[N:6])[CH2:7][NH2:8].[Cl-:9],"[[3, 2, 8]]",20.803725330479445
147,407,[CH3:1][C@@H:2]([C:3]#[N:4])[C:5]([F:6])([C:7]#[N:8])[C:9]#[N:10].[F-:11],"[[5, 4, 10]]",14.50656096876298
148,408,[CH3:1][CH2:2][C:3]([F:4])([C:5]#[N:6])[C:7]#[N:8].[F-:9],"[[3, 2, 8]]",13.071477344959543
149,409,[CH3:1][CH2:2][C:3]([F:4])([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[3, 2, 8]]",30.1482811336694
150,410,[CH3:1][CH2:2][C:3]([Cl:4])([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[3, 2, 8]]",16.47835897719618
151,411,[CH3:1][CH2:2][C:3]([Cl:4])([C:5]#[N:6])[C:7]#[N:8].[Br-:9],"[[3, 2, 8]]",19.64695198570889
152,412,[CH3:1][C@H:2]([C:3]#[N:4])[C:5]([F:6])([C:7]#[N:8])[C:9]#[N:10].[F-:11],"[[5, 4, 10]]",14.486108578790072
153,413,[CH3:1][C@H:2]([NH2:3])[C:4]([F:5])([C:6]#[N:7])[C:8]#[N:9].[F-:10],"[[4, 3, 9]]",20.143233346683928
154,414,[CH3:1][C@H:2]([NH2:3])[C:4]([F:5])([C:6]#[N:7])[C:8]#[N:9].[Cl-:10],"[[4, 3, 9]]",32.572348410905015
155,415,[N:1]#[C:2][C:3]([Br:4])([C:5]#[N:6])[CH2:7][NH2:8].[Cl-:9],"[[3, 2, 8]]",20.36543136357613
156,416,[CH3:1][C@@H:2]([NH2:3])[C:4]([Cl:5])([C:6]#[N:7])[C:8]#[N:9].[Cl-:10],"[[4, 3, 9]]",23.882827281583896
157,417,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[CH2:6][N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",44.26735158098199
158,418,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[CH2:6][N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",31.08062673643789
159,419,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[CH2:6][C:7]#[N:8].[F-:9],"[[2, 1, 8]]",17.577787898720658
160,420,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[CH2:6][C:7]#[N:8].[Cl-:9],"[[2, 1, 8]]",29.829146637965174
161,421,[N:1]#[C:2][C@:3]([NH2:4])([F:5])[CH2:6][NH2:7].[Br-:8],"[[4, 2, 7]]",55.82691839728406
162,422,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[CH:6]([N+:7](=[O:8])[O-:9])[N+:10](=[O:11])[O-:12].[F-:13],"[[2, 1, 12]]",4.432779291671535
163,423,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@@:6]([CH3:7])([Cl:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",12.838371100738616
164,424,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[C@@H:6]([NH2:7])[C:8]#[N:9].[F-:10],"[[2, 1, 9]]",28.482850548361288
165,425,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[C@@H:6]([NH2:7])[C:8]#[N:9].[Br-:10],"[[2, 1, 9]]",44.55308739936646
166,426,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[C@@H:6]([NH2:7])[C:8]#[N:9].[Cl-:10],"[[2, 1, 9]]",43.26596470695527
167,427,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([CH3:6])([Cl:7])[C:8]#[N:9].[Cl-:10],"[[6, 4, 9]]",33.75312787349584
